timestamp,user,device,ip_address,alert_type,severity,source,root_cause,incident_id
2026-08-16 19:53:09,michael.e,LNX-APP-191,10.19.206.242,privilege_escalation,medium,AD,benign,BENIGN-00121
2026-08-17 04:20:20,elizabeth.n,SRV-DB-220,10.29.147.185,outbound_connection,medium,Firewall,insider,INC-S-00092
2026-08-30 08:45:46,mei.p,WIN10-928,10.12.223.68,outbound_connection,medium,Proxy,benign,BENIGN-00607
2026-08-26 05:05:52,linda.v,SRV-DB-293,10.7.176.122,privilege_escalation,critical,AD,phishing,INC-0017
2026-08-30 00:25:39,wei.c,WIN10-052,10.0.219.226,login_anomaly,medium,AD,insider,INC-0011
2026-08-27 12:37:03,carlos.f,SRV-FILE-554,10.13.51.165,login_anomaly,low,AD,benign,BENIGN-00078
2026-08-02 04:06:57,patricia.l,SRV-DB-272,10.4.245.52,malware_detected,medium,EDR,benign,BENIGN-00339
2026-08-07 03:24:48,arjun.w,SRV-DB-003,10.28.172.13,credential_dump,low,EDR,benign,BENIGN-00366
2026-08-26 06:22:37,mary.h,WIN10-430,45.180.43.22,outbound_connection,high,Proxy,insider,INC-S-00154
2026-08-28 14:08:55,richard.v,SRV-FILE-348,10.11.107.155,privilege_escalation,medium,AD,benign,BENIGN-00535
2026-08-23 03:13:24,barbara.y,SRV-WEB-136,10.22.151.111,outbound_connection,medium,Proxy,benign,BENIGN-00374
2026-08-26 02:11:52,linda.v,SRV-DB-293,10.7.176.122,powershell_exec,medium,EDR,phishing,INC-0017
2026-08-27 10:57:53,barbara.y,SRV-WEB-536,10.7.74.169,data_access,low,DLP,benign,BENIGN-00685
2026-08-08 10:34:24,elena.r,WIN11-433,10.21.88.236,data_access,critical,DLP,benign,BENIGN-00170
2026-08-18 09:21:18,priya.x,WIN11-433,10.23.230.155,powershell_exec,medium,EDR,malware,INC-S-00086
2026-08-19 12:23:45,john.m,WIN11-059,10.15.39.14,login_anomaly,low,AD,benign,BENIGN-00099
2026-08-06 06:21:54,patricia.v,SRV-FILE-348,10.17.2.29,data_access,medium,DLP,compromised_account,INC-0003
2026-08-12 16:56:06,robert.u,WIN10-235,10.2.144.8,outbound_connection,low,Proxy,benign,BENIGN-00024
2026-08-18 00:51:34,wei.v,WIN11-286,10.11.100.47,privilege_escalation,medium,AD,benign,BENIGN-00370
2026-08-16 17:05:03,arjun.w,WIN10-430,118.6.86.210,data_access,low,SIEM,benign,BENIGN-00112
2026-08-18 09:21:25,yusuf.x,SRV-DB-885,10.13.6.46,powershell_exec,medium,EDR,phishing,INC-0004
2026-08-14 05:35:45,carlos.i,WIN10-928,10.21.98.73,powershell_exec,medium,EDR,compromised_account,INC-S-00046
2026-08-22 02:36:24,sofia.b,SRV-WEB-591,10.18.161.69,data_access,low,DLP,benign,BENIGN-00032
2026-08-21 03:27:08,karen.i,LNX-APP-883,10.16.34.164,phishing_email,low,Email Gateway,benign,BENIGN-00066
2026-08-11 07:54:44,karen.c,WIN10-692,10.14.238.83,login_anomaly,medium,AD,phishing,INC-0026
2026-08-29 18:35:16,priya.i,WIN11-059,10.8.166.54,login_anomaly,medium,AD,compromised_account,INC-S-00087
2026-08-16 10:44:44,mary.v,SRV-FILE-647,10.7.241.250,privilege_escalation,critical,EDR,malware,INC-S-00106
2026-08-19 00:12:46,richard.i,LNX-APP-191,10.2.113.242,login_anomaly,medium,SIEM,phishing,INC-0029
2026-08-21 13:59:06,sofia.a,SRV-DB-293,10.29.235.208,phishing_email,low,Email Gateway,benign,BENIGN-00139
2026-08-03 16:27:40,karen.l,SRV-FILE-647,10.28.218.183,data_access,medium,DLP,benign,BENIGN-00105
2026-08-29 18:00:20,karen.k,SRV-DB-124,118.108.161.157,malware_detected,low,EDR,benign,BENIGN-00255
2026-08-04 01:09:25,michael.w,SRV-FILE-647,10.5.26.117,phishing_email,medium,Email Gateway,benign,BENIGN-00657
2026-08-25 05:41:05,michael.w,LNX-APP-946,10.2.79.102,data_access,high,SIEM,insider,INC-S-00081
2026-08-25 22:55:48,karen.i,WIN10-599,185.207.1.156,login_anomaly,low,SIEM,benign,BENIGN-00340
2026-08-20 02:55:42,william.e,WIN10-430,10.1.162.100,credential_dump,critical,EDR,compromised_account,INC-S-00063
2026-08-03 13:47:09,david.y,SRV-DB-124,10.11.9.38,login_anomaly,medium,SIEM,benign,BENIGN-00342
2026-08-28 16:18:24,john.g,SRV-FILE-670,78.162.186.11,credential_dump,medium,EDR,benign,BENIGN-00276
2026-08-08 10:35:44,sofia.a,SRV-WEB-678,103.222.167.33,privilege_escalation,low,AD,benign,BENIGN-00031
2026-08-18 09:30:46,joseph.e,SRV-DB-498,10.10.212.73,data_access,medium,DLP,benign,BENIGN-00035
2026-08-08 14:33:31,sofia.b,LNX-APP-544,10.5.161.114,login_anomaly,low,AD,benign,BENIGN-00536
2026-08-11 11:03:44,karen.c,WIN10-692,10.14.238.83,privilege_escalation,high,AD,phishing,INC-0026
2026-08-21 07:04:02,wei.r,WIN10-692,10.11.156.71,malware_detected,medium,EDR,benign,BENIGN-00225
2026-08-29 18:28:38,yusuf.s,WIN10-052,10.23.9.150,malware_detected,high,EDR,benign,BENIGN-00126
2026-08-30 02:00:39,wei.c,WIN10-052,10.0.219.226,data_access,high,SIEM,insider,INC-0011
2026-08-26 21:16:36,john.r,WIN11-097,10.0.120.168,outbound_connection,critical,Firewall,benign,BENIGN-00677
2026-08-21 03:24:57,arjun.p,LNX-APP-485,185.9.108.136,outbound_connection,medium,Firewall,benign,BENIGN-00442
2026-08-15 08:01:03,barbara.y,WIN10-430,10.14.161.78,credential_dump,high,EDR,malware,INC-S-00040
2026-08-19 10:33:00,yusuf.r,WIN10-881,45.181.143.211,phishing_email,low,Email Gateway,benign,BENIGN-00381
2026-08-14 19:17:59,yusuf.x,WIN10-169,10.28.67.157,phishing_email,medium,Email Gateway,benign,BENIGN-00551
2026-08-05 17:31:10,mei.o,LNX-APP-016,10.18.46.107,data_access,low,SIEM,benign,BENIGN-00556
2026-08-25 01:43:39,mei.p,SRV-WEB-136,10.18.205.136,powershell_exec,low,EDR,benign,BENIGN-00517
2026-08-23 15:32:53,priya.x,WIN10-766,10.24.127.161,privilege_escalation,high,AD,compromised_account,INC-0024
2026-08-08 19:04:41,james.r,SRV-FILE-556,10.26.183.147,phishing_email,medium,Email Gateway,benign,BENIGN-00604
2026-08-29 13:59:24,yusuf.x,SRV-DB-123,10.30.254.85,login_anomaly,medium,SIEM,benign,BENIGN-00682
2026-08-07 05:14:34,arjun.w,SRV-FILE-556,172.74.137.3,phishing_email,medium,Email Gateway,phishing,INC-S-00094
2026-08-14 06:46:16,thomas.t,WIN11-171,91.213.239.23,outbound_connection,high,Proxy,insider,INC-0016
2026-08-19 05:57:45,karen.i,WIN10-610,10.26.115.99,privilege_escalation,low,AD,benign,BENIGN-00386
2026-08-20 14:25:17,michael.e,SRV-DB-219,10.24.254.106,privilege_escalation,low,AD,benign,BENIGN-00397
2026-08-24 13:19:28,mary.d,SRV-WEB-136,10.26.164.45,powershell_exec,high,EDR,compromised_account,INC-S-00065
2026-08-02 16:26:41,charles.i,LNX-APP-946,78.243.145.31,malware_detected,medium,EDR,benign,BENIGN-00541
2026-08-21 00:25:21,wei.j,SRV-FILE-647,10.19.130.49,login_anomaly,low,AD,benign,BENIGN-00046
2026-08-18 07:39:25,yusuf.x,SRV-DB-885,10.13.6.46,login_anomaly,low,AD,phishing,INC-0004
2026-08-28 18:01:34,elena.a,WIN10-052,10.18.77.104,login_anomaly,low,SIEM,insider,INC-0007
2026-08-24 05:06:32,carlos.z,SRV-DB-363,10.18.228.233,privilege_escalation,low,EDR,benign,BENIGN-00132
2026-08-18 10:22:25,yusuf.x,SRV-DB-885,10.13.6.46,privilege_escalation,high,AD,phishing,INC-0004
2026-08-07 05:36:02,mei.o,WIN10-169,10.10.82.172,login_anomaly,low,SIEM,insider,INC-0023
2026-08-31 11:52:24,thomas.d,SRV-DB-220,10.30.7.37,data_access,high,DLP,phishing,INC-S-00073
2026-08-21 06:31:54,john.y,SRV-DB-256,10.29.235.10,privilege_escalation,critical,EDR,compromised_account,INC-S-00113
2026-08-17 10:51:02,sarah.a,WIN10-928,141.54.156.130,privilege_escalation,high,AD,benign,BENIGN-00631
2026-08-13 07:01:32,mary.d,SRV-FILE-670,10.1.23.15,credential_dump,medium,EDR,benign,BENIGN-00084
